SAMPN,PERNO,APURP1,MODE,ARR_HR,XCORD,YCORD,INCOM,AGE
1350548,2,1.0,5.0,17,-122.270363,38.304681,1,46
1350548,3,1.0,6.0,3,-122.270363,38.304681,1,19
1350548,4,1.0,6.0,3,-122.270363,38.304681,1,7
1350548,4,17.0,3.0,8,-122.2723142,38.3022285,1,7
1350548,4,1.0,3.0,15,-122.270363,38.304681,1,7
1354524,1,1.0,6.0,3,-122.3910304,37.736894,1,89
1354794,1,1.0,6.0,3,-122.4145892,37.7837096,1,61
1354794,1,32.0,5.0,9,-122.451714,37.77523,1,61
1354794,1,1.0,5.0,11,-122.4145892,37.7837096,1,61
1358866,1,1.0,6.0,3,-122.4161853,37.7853878,1,51
1358866,1,29.0,3.0,7,-122.41626,37.785376,1,51
1358866,1,1.0,3.0,7,-122.4161853,37.7853878,1,51
1358866,1,29.0,3.0,7,-122.41626,37.785376,1,51
1358866,1,1.0,3.0,7,-122.4161853,37.7853878,1,51
1358866,1,29.0,3.0,8,-122.41626,37.785376,1,51
1358866,1,1.0,3.0,8,-122.4161853,37.7853878,1,51
1358866,1,30.0,3.0,11,-122.4102903,37.7822236,1,51
1358866,1,29.0,3.0,11,-122.4157352,37.7779865,1,51
1358866,1,37.0,3.0,11,-122.417361,37.7772239,1,51
1358866,1,27.0,3.0,11,-122.414555,37.779055,1,51
1358866,1,39.0,3.0,12,-122.4161853,37.7853878,1,51
1358866,1,1.0,3.0,13,-122.4161853,37.7853878,1,51
1358866,1,27.0,3.0,13,-122.417792,37.78508400000001,1,51
1358866,1,27.0,3.0,13,-122.424074,37.7516075,1,51
1358866,1,27.0,3.0,13,-122.4205104,37.7905092,1,51
1358866,1,27.0,3.0,14,-122.42180559999998,37.7965373,1,51
1358866,1,27.0,3.0,14,-122.42215120000002,37.7978323,1,51
1358866,1,39.0,3.0,14,-122.41982659999998,37.80175,1,51
1358866,1,27.0,3.0,14,-122.41982659999998,37.80175,1,51
1358866,1,27.0,3.0,15,-122.4182921,37.7862941,1,51
1358866,1,1.0,3.0,15,-122.4161853,37.7853878,1,51
1358866,1,27.0,3.0,15,-122.4143945,37.7855354,1,51
1358866,1,27.0,3.0,16,-122.414871,37.7856597,1,51
1358866,1,27.0,3.0,16,-122.414807,37.7865199,1,51
1358866,1,2.0,3.0,16,-122.4161853,37.7853878,1,51
1365541,1,1.0,6.0,3,-122.4097699,37.7834578,1,44
1365541,1,9.0,1.0,11,-121.966871,37.535801,1,44
1365541,1,2.0,1.0,14,-122.4097699,37.7834578,1,44
1365541,1,34.0,1.0,15,-122.4535439,37.7691664,1,44
1365541,1,1.0,1.0,18,-122.4097699,37.7834578,1,44
1368733,1,1.0,6.0,3,-122.1886021,37.7697199,1,63
1368733,2,1.0,6.0,3,-122.1886021,37.7697199,1,70
1368733,2,22.0,5.0,7,-122.195709,37.736145,1,70
1368733,2,8.0,5.0,8,-122.1886021,37.7697199,1,70
1368733,2,22.0,5.0,8,-122.182134,37.774157,1,70
1368733,2,8.0,5.0,8,-122.1886021,37.7697199,1,70
1368733,2,29.0,5.0,11,-122.21236299999998,37.773382,1,70
1368733,2,2.0,5.0,12,-122.1886021,37.7697199,1,70
1368733,2,22.0,5.0,14,-122.182134,37.774157,1,70
1368733,2,8.0,5.0,15,-122.1886021,37.7697199,1,70
1368733,2,22.0,5.0,17,-122.195709,37.736145,1,70
1368733,2,7.0,5.0,17,-122.1886021,37.7697199,1,70
1368733,3,1.0,6.0,3,-122.1886021,37.7697199,1,30
1368733,3,9.0,1.0,8,-122.262619,37.799679,1,30
1368733,3,17.0,1.0,18,-121.8803601,37.65031870000001,1,30
1368733,3,8.0,5.0,23,-122.1886021,37.7697199,1,30
1368733,4,1.0,6.0,3,-122.1886021,37.7697199,1,7
1368733,4,17.0,5.0,8,-122.182134,37.774157,1,7
1368733,4,2.0,5.0,15,-122.1886021,37.7697199,1,7
1368733,4,37.0,5.0,19,-122.210698,37.791933,1,7
1368733,5,1.0,6.0,3,-122.1886021,37.7697199,1,6
1368733,5,17.0,5.0,8,-122.182134,37.774157,1,6
1368733,5,2.0,5.0,15,-122.1886021,37.7697199,1,6
1368733,5,37.0,5.0,19,-122.210698,37.791933,1,6
1368733,6,1.0,6.0,3,-122.1886021,37.7697199,1,17
1368733,6,17.0,5.0,7,-122.195709,37.736145,1,17
1368733,6,2.0,5.0,17,-122.1886021,37.7697199,1,17
1372257,1,1.0,6.0,3,-122.2731904,37.8174086,1,59
1372257,1,33.0,3.0,11,-122.268776,37.810894,1,59
1372257,1,27.0,3.0,12,-122.2685444,37.8136161,1,59
1372257,1,27.0,3.0,12,-122.2683712,37.8143699,1,59
1372257,1,2.0,3.0,13,-122.2731904,37.8174086,1,59
1380031,1,1.0,6.0,3,-122.832716,38.549172,1,54
1380031,2,1.0,6.0,3,-122.832716,38.549172,1,17
1380031,2,17.0,5.0,8,-122.8175962,38.5421689,1,17
1380031,2,1.0,3.0,15,-122.832716,38.549172,1,17
1380031,2,34.0,5.0,16,-122.7405238,38.4927057,1,17
1380031,2,2.0,5.0,18,-122.832716,38.549172,1,17
1410799,1,1.0,6.0,3,-122.0449692,37.9994707,1,67
1421686,1,30.0,6.0,3,-99.133208,19.4326077,1,37
1421686,2,30.0,6.0,3,-99.133208,19.4326077,1,50
1421686,3,30.0,6.0,3,-99.133208,19.4326077,1,18
1421686,4,30.0,6.0,3,-99.133208,19.4326077,1,14
1421686,5,30.0,6.0,3,-99.133208,19.4326077,1,5
1421686,6,30.0,6.0,3,-99.133208,19.4326077,1,1
1425965,1,1.0,6.0,3,-122.4342832,37.7473759,1,47
1425965,1,9.0,5.0,8,-122.4004058,37.745062,1,47
1425965,1,31.0,5.0,19,-122.43018899999998,37.7515234,1,47
1425965,1,1.0,5.0,19,-122.4342832,37.7473759,1,47
1426099,1,1.0,6.0,3,-122.0305132,38.25772720000001,1,52
1426099,2,1.0,6.0,3,-122.0305132,38.25772720000001,1,51
1426099,2,17.0,5.0,11,-122.072056,37.962641,1,51
1426099,2,26.0,5.0,14,-122.0343733,38.25662970000001,1,51
1426099,2,1.0,5.0,15,-122.0305132,38.25772720000001,1,51
1426099,3,1.0,6.0,3,-122.0305132,38.25772720000001,1,33
1426099,3,17.0,5.0,13,-122.0451914,38.2582854,1,33
1426099,3,29.0,5.0,15,-122.0307535,38.2678286,1,33
1426099,3,31.0,5.0,15,-122.0474945,38.2618995,1,33
1426099,3,2.0,5.0,17,-122.0305132,38.25772720000001,1,33
1426099,3,29.0,5.0,19,-122.0341679,38.26556770000001,1,33
1426099,3,29.0,5.0,19,-122.033437,38.260913,1,33
1426099,3,29.0,5.0,20,-122.0085616,38.2629024,1,33
1426099,3,8.0,5.0,20,-122.0305132,38.25772720000001,1,33
1426099,4,8.0,6.0,3,-122.0305132,38.25772720000001,1,18
1426099,4,37.0,3.0,12,-122.0249797,38.2582593,1,18
1426099,4,1.0,3.0,19,-122.0305132,38.25772720000001,1,18
1438010,1,1.0,6.0,3,-122.7233613,38.3455773,1,49
1443035,1,1.0,6.0,3,-122.0917413,37.6678732,1,63
1443035,1,27.0,5.0,18,-122.085679,37.672077,1,63
1443035,1,2.0,5.0,18,-122.0917413,37.6678732,1,63
1443035,2,1.0,6.0,3,-122.0917413,37.6678732,1,59
1443418,1,1.0,6.0,3,-122.497973,37.961773,1,57
1443418,1,33.0,1.0,17,-122.530485,37.997194,1,57
1443418,1,31.0,1.0,20,-122.5287856,37.9733117,1,57
1443418,1,1.0,1.0,23,-122.497973,37.961773,1,57
1445106,1,1.0,6.0,3,-122.232425,37.483032,1,51
1445106,1,9.0,1.0,9,-122.06576470000002,37.3937917,1,51
1445106,1,1.0,1.0,16,-122.232425,37.483032,1,51
1445106,1,37.0,5.0,17,-122.235333,37.466391,1,51
1445106,1,1.0,5.0,20,-122.232425,37.483032,1,51
1445106,2,1.0,6.0,3,-122.232425,37.483032,1,33
1445106,2,9.0,1.0,9,-122.0823537,37.3883427,1,33
1445106,2,25.0,1.0,16,-122.102569,37.396529,1,33
1445106,2,1.0,1.0,23,-122.232425,37.483032,1,33
1449548,1,1.0,6.0,3,-122.465073,37.69146,1,50
1449548,1,9.0,5.0,6,-122.4432717,37.762309,1,50
1449548,1,1.0,5.0,17,-122.465073,37.69146,1,50
1459809,1,1.0,6.0,3,-122.2608538,37.8519479,1,50
1459809,1,9.0,3.0,17,-122.262543,37.838213,1,50
1459809,1,2.0,3.0,20,-122.2608538,37.8519479,1,50
1467364,1,1.0,6.0,3,-121.780019,37.68950200000001,1,54
1467364,1,30.0,5.0,16,-121.783882,37.676173,1,54
1467364,1,30.0,5.0,17,-121.769617,37.684818,1,54
1467364,1,27.0,5.0,17,-121.774634,37.692586,1,54
1467364,1,2.0,5.0,17,-121.780019,37.68950200000001,1,54
1467364,2,1.0,6.0,3,-121.780019,37.68950200000001,1,14
1467364,2,37.0,3.0,14,-121.785082,37.675424,1,14
1467364,2,2.0,3.0,22,-121.780019,37.68950200000001,1,14
1467419,1,1.0,6.0,3,-121.789424,38.008973,1,62
1467419,1,30.0,5.0,7,-121.808777,37.996966,1,62
1467419,1,27.0,5.0,8,-121.807333,38.004433,1,62
1467419,1,29.0,5.0,9,-121.7860678,37.9977514,1,62
1467419,1,37.0,5.0,10,-121.781966,37.969765,1,62
1467419,1,1.0,5.0,13,-121.789424,38.008973,1,62
1467419,1,27.0,5.0,14,-121.729205,37.963964,1,62
1467419,1,1.0,5.0,16,-121.789424,38.008973,1,62
1467419,1,37.0,5.0,16,-121.781966,37.969765,1,62
1467419,1,1.0,5.0,20,-121.789424,38.008973,1,62
1467419,2,1.0,6.0,3,-121.789424,38.008973,1,58
1467419,2,27.0,5.0,7,-121.8075728,37.9935145,1,58
1467419,2,30.0,5.0,8,-122.0389443,38.0052344,1,58
1467419,2,27.0,5.0,10,-122.054982,37.981801,1,58
1467419,2,27.0,4.0,11,-122.0628207,37.967434,1,58
1467419,2,1.0,5.0,14,-121.789424,38.008973,1,58
1467419,2,37.0,5.0,16,-121.781966,37.969765,1,58
1467419,2,1.0,5.0,20,-121.789424,38.008973,1,58
1476146,1,1.0,6.0,3,-121.76764,37.990266,1,63
1476146,1,22.0,5.0,9,-121.733338,37.984228,1,63
1476146,1,29.0,5.0,10,-121.7845075,37.99021,1,63
1476146,1,22.0,5.0,11,-121.733338,37.984228,1,63
1476146,1,1.0,5.0,11,-121.76764,37.990266,1,63
1476146,1,9.0,5.0,16,-121.805511,38.008255,1,63
1476146,1,8.0,5.0,20,-121.76764,37.990266,1,63
1476146,2,1.0,6.0,3,-121.76764,37.990266,1,66
1476146,2,9.0,5.0,6,-122.1382482,38.0661759,1,66
1476146,2,8.0,5.0,16,-121.76764,37.990266,1,66
1476661,1,7.0,6.0,3,-122.5244253,38.124087,1,67
1485287,1,1.0,6.0,3,-122.021186,37.4021859,1,27
1485287,1,34.0,5.0,12,-121.83906840000002,37.6723658,1,27
1485287,1,1.0,5.0,21,-122.021186,37.4021859,1,27
1485287,2,1.0,6.0,3,-122.021186,37.4021859,1,49
1485287,2,34.0,5.0,7,-121.83906840000002,37.6723658,1,49
1485287,2,1.0,5.0,9,-122.021186,37.4021859,1,49
1485287,2,34.0,5.0,12,-121.83906840000002,37.6723658,1,49
1485287,2,1.0,5.0,21,-122.021186,37.4021859,1,49
1485287,3,1.0,6.0,3,-122.021186,37.4021859,1,32
1485287,3,34.0,5.0,7,-121.83906840000002,37.6723658,1,32
1485287,3,1.0,5.0,21,-122.021186,37.4021859,1,32
1485287,4,1.0,6.0,3,-122.021186,37.4021859,1,29
1485287,4,34.0,5.0,7,-121.83906840000002,37.6723658,1,29
1485287,4,1.0,5.0,21,-122.021186,37.4021859,1,29
1485287,5,1.0,6.0,3,-122.021186,37.4021859,1,22
1485287,5,37.0,5.0,7,-121.83906840000002,37.6723658,1,22
1485287,5,1.0,5.0,9,-122.021186,37.4021859,1,22
1485287,5,34.0,5.0,12,-121.83906840000002,37.6723658,1,22
1485287,5,1.0,5.0,21,-122.021186,37.4021859,1,22
1485287,6,1.0,6.0,3,-122.021186,37.4021859,1,9
1485287,6,37.0,5.0,7,-121.83906840000002,37.6723658,1,9
1485287,6,1.0,5.0,21,-122.021186,37.4021859,1,9
1485287,7,1.0,6.0,3,-122.021186,37.4021859,1,5
1485287,7,37.0,5.0,7,-121.83906840000002,37.6723658,1,5
1485287,7,1.0,5.0,21,-122.021186,37.4021859,1,5
1485287,8,1.0,6.0,3,-122.021186,37.4021859,1,3
1485287,8,34.0,5.0,7,-121.83906840000002,37.6723658,1,3
1485287,8,1.0,5.0,21,-122.021186,37.4021859,1,3
1492931,1,1.0,6.0,3,-122.234606,37.810635,1,53
1492931,1,25.0,5.0,9,-122.252972,37.799933,1,53
1492931,1,25.0,5.0,12,-122.2300676,37.7741311,1,53
1492931,1,25.0,5.0,14,-122.273934,37.783256,1,53
1492931,1,1.0,5.0,15,-122.234606,37.810635,1,53
1492931,2,1.0,6.0,3,-122.234606,37.810635,1,90
1506716,1,1.0,6.0,3,-122.12526,37.374429,1,78
1506716,1,30.0,5.0,9,-122.09310990000002,37.398404,1,78
1506716,1,30.0,5.0,13,-122.080194,37.369063,1,78
1506716,1,29.0,5.0,14,-122.101405,37.389242,1,78
1506716,1,22.0,5.0,15,-122.103965,37.390929,1,78
1506716,1,24.0,5.0,15,-122.0823952,37.3885853,1,78
1506716,1,31.0,5.0,15,-122.08276,37.388095,1,78
1506716,1,30.0,5.0,16,-122.0741007,37.4086766,1,78
1506716,1,22.0,5.0,16,-122.103965,37.390929,1,78
1506716,1,30.0,5.0,16,-122.1152871,37.379303,1,78
1506716,1,24.0,5.0,17,-122.1154722,37.3788061,1,78
1506716,1,36.0,5.0,17,-122.113375,37.380774,1,78
1506716,1,1.0,5.0,21,-122.12526,37.374429,1,78
1514671,1,1.0,6.0,3,-122.2693121,37.8747,1,64
1514671,1,29.0,3.0,15,-122.268691,37.8732166,1,64
1514671,1,29.0,3.0,15,-122.2686846,37.87312539999999,1,64
1514671,1,27.0,1.0,15,-122.299153,37.867092,1,64
1514671,1,1.0,1.0,16,-122.2693121,37.8747,1,64
1516896,1,1.0,6.0,3,-122.495838,37.77790200000001,1,52
1530072,1,1.0,6.0,3,-122.193079,37.762374,1,53
1530072,1,38.0,3.0,8,-122.209724,37.7744,1,53
1530072,1,27.0,3.0,8,-122.21236299999998,37.773382,1,53
1530072,1,1.0,3.0,10,-122.193079,37.762374,1,53
1530072,1,27.0,5.0,11,-122.201505,37.740343,1,53
1530072,1,1.0,5.0,13,-122.193079,37.762374,1,53
1530072,1,27.0,3.0,15,-122.2340658,37.7822103,1,53
1530072,1,1.0,3.0,15,-122.193079,37.762374,1,53
1530072,2,1.0,6.0,3,-122.193079,37.762374,1,29
1530072,2,17.0,1.0,9,-122.2773225,37.780916,1,29
1530072,2,1.0,1.0,17,-122.193079,37.762374,1,29
1531376,1,1.0,6.0,3,-121.9423501,37.4146899,1,20
1531376,2,1.0,6.0,3,-121.9423501,37.4146899,1,22
1531376,3,1.0,6.0,3,-121.9423501,37.4146899,1,15
1531376,4,1.0,6.0,3,-121.9423501,37.4146899,1,51
1531376,5,1.0,6.0,3,-121.9423501,37.4146899,1,57
1532321,1,1.0,6.0,3,-122.41619579999998,37.8019551,1,64
1532321,1,27.0,3.0,12,-122.4077914,37.7941378,1,64
1532321,1,7.0,3.0,16,-122.41619579999998,37.8019551,1,64
1655278,1,1.0,6.0,3,-122.6703608,38.458378,1,40
1655278,1,17.0,5.0,12,-122.71931200000002,38.455965,1,40
1655278,1,2.0,5.0,17,-122.6703608,38.458378,1,40
1655278,2,37.0,6.0,3,-122.8170407,38.4562464,1,9
1683097,1,1.0,6.0,3,-122.40724009999998,37.790012,1,60
1683097,1,9.0,3.0,8,-122.40724009999998,37.790012,1,60
1683097,1,27.0,3.0,12,-122.408708,37.7982827,1,60
1683097,1,1.0,3.0,13,-122.40724009999998,37.790012,1,60
1683097,2,1.0,6.0,3,-122.40724009999998,37.790012,1,53
1685804,1,1.0,6.0,3,-121.8596828,37.362162700000006,1,56
1685804,1,29.0,5.0,10,-121.856966,37.389018,1,56
1685804,1,30.0,5.0,10,-121.8844805,37.4049014,1,56
1685804,1,37.0,5.0,11,-121.8330695,37.361502,1,56
1685804,1,2.0,5.0,12,-121.8596828,37.362162700000006,1,56
1685804,1,9.0,5.0,17,-121.920721,37.431211,1,56
1685804,1,1.0,5.0,22,-121.8596828,37.362162700000006,1,56
1685804,2,1.0,6.0,3,-121.8596828,37.362162700000006,1,59
1685804,2,9.0,5.0,12,-121.765358,37.315787,1,59
1685804,2,25.0,5.0,13,-121.765308,37.3123386,1,59
1685804,2,9.0,5.0,13,-121.765358,37.315787,1,59
1685804,2,25.0,5.0,14,-121.765308,37.3123386,1,59
1685804,2,9.0,5.0,15,-121.765358,37.315787,1,59
1685804,2,2.0,5.0,18,-121.8596828,37.362162700000006,1,59
1685804,3,30.0,6.0,3,-120.969924,37.668082,1,18
1685804,3,7.0,5.0,16,-121.8596828,37.362162700000006,1,18
1685804,3,9.0,5.0,17,-122.0814305,37.384185,1,18
1685804,3,1.0,5.0,24,-121.8596828,37.362162700000006,1,18
1685804,3,30.0,5.0,2,-120.969924,37.668082,1,18
1695310,1,1.0,6.0,3,-122.4013907,37.7524619,1,51
