tract_id,entropy,p1,p2,p3
52,0.9869209976796762,0.3589743673801422,0.38461539149284363,0.25641027092933655
53,0.7674503178323944,0.6538461446762085,0.08974359184503555,0.25641027092933655
54,0.6922085150862103,0.7200000286102295,0.07999999821186066,0.20000000298023224
55,0.8927333657413442,0.2631579041481018,0.17543859779834747,0.5614035129547119
56,0.960229743845414,0.4000000059604645,0.20000000298023224,0.4000000059604645
57,0.9184338241565895,0.5283018946647644,0.2830188572406769,0.18867924809455872
58,0.7908063856633035,0.4861111044883728,0.4583333432674408,0.0555555559694767
59,0.39934578493037254,0.8666666746139526,0.13333334028720856,0.009999999776482582
60,0.3037443082202809,0.9166666865348816,0.02083333395421505,0.0625
61,0.8420887564424001,0.1538461595773697,0.23076923191547394,0.6153846383094788
62,0.8805176427447283,0.390625,0.4921875,0.1171875
63,0.9409506293472196,0.5072463750839233,0.260869562625885,0.23188406229019165
64,0.6392201662567593,0.699999988079071,0.27272728085517883,0.027272727340459824
65,0.5905552488888475,0.739130437374115,0.239130437374115,0.021739130839705467
66,0.447713876006671,0.8382353186607361,0.14705882966518402,0.014705882407724857
67,0.35943870803616895,0.8888888955116272,0.1111111119389534,0.009999999776482582
68,0.8970622226514599,0.5076923370361328,0.13846154510974884,0.35384616255760193
69,0.4799689273560026,0.8484848737716675,0.09090909361839294,0.06060606241226196
70,0.8534229525543271,0.5394737124443054,0.3552631437778473,0.10526315867900848
71,0.6323993465610303,0.75,0.0555555559694767,0.1944444477558136
72,0.9763794596047572,0.25999999046325684,0.30000001192092896,0.4399999976158142
73,0.9647942822416873,0.46666666865348816,0.25333333015441895,0.2800000011920929
74,0.8890922386927695,0.3333333432674408,0.13821138441562653,0.5284552574157715
75,0.8844195711063693,0.1315789520740509,0.34210526943206787,0.5263158082962036
76,0.08383612698161111,1.0,0.009999999776482582,0.009999999776482582
77,0.6841402219993161,0.6904761791229248,0.261904776096344,0.0476190485060215
78,0.8527925154297527,0.5555555820465088,0.3333333432674408,0.1111111119389534
79,0.43270472517429565,0.8461538553237915,0.1538461595773697,0.009999999776482582
80,0.8957541469996966,0.5625,0.1875,0.25
81,0.5873314473447673,0.7627118825912476,0.20338982343673706,0.033898305147886276
82,0.9929868662060031,0.3400000035762787,0.3799999952316284,0.2800000011920929
83,0.9236039511229572,0.5270270109176636,0.20270270109176636,0.2702702581882477
84,0.9716954528308323,0.4343434274196625,0.3333333432674408,0.23232322931289673
85,0.9371652938754849,0.4888888895511627,0.3222222328186035,0.18888889253139496
86,0.4695342706180381,0.8461538553237915,0.11538461595773697,0.03846153989434242
87,0.8971262971991468,0.3913043439388275,0.1304347813129425,0.47826087474823
88,0.8690547549925698,0.5952380895614624,0.190476194024086,0.2142857164144516
89,0.829136691564999,0.1034482792019844,0.3103448152542114,0.5862069129943848
90,0.862160420468631,0.24637681245803833,0.15942029654979706,0.5942028760910034
91,0.9872233036743517,0.4128440320491791,0.302752286195755,0.2844036817550659
92,0.7534641082018511,0.10833333432674408,0.2083333283662796,0.6833333373069763
93,0.8393091906277532,0.1315789520740509,0.2631579041481018,0.6052631735801697
94,0.9892010966983823,0.2857142984867096,0.3085714280605316,0.4057142734527588
95,0.7599025422819173,0.14444445073604584,0.1666666716337204,0.6888889074325562
96,0.6111540494987586,0.26923078298568726,0.01923076994717121,0.7115384340286255
97,0.9240709737364113,0.5249999761581421,0.2750000059604645,0.20000000298023224
98,0.7035630566302987,0.4716981053352356,0.01886792480945587,0.5094339847564697
99,0.6328893730764482,0.3529411852359772,0.009999999776482582,0.6470588445663452
100,0.9640097623775439,0.21621622145175934,0.342342346906662,0.44144144654273987
101,0.6450756358872944,0.11764705926179886,0.11764705926179886,0.7647058963775635
102,0.9063593798409022,0.4545454680919647,0.13636364042758942,0.40909090638160706
103,0.6583346726451467,0.7083333134651184,0.0416666679084301,0.25
104,0.6912817942148802,0.7348484992980957,0.1515151560306549,0.11363636702299118
105,0.7729101094982547,0.6388888955116272,0.0833333358168602,0.2777777910232544
106,0.6609562493972495,0.009999999776482582,0.5806451439857483,0.4193548262119293
107,0.3042211780229011,0.9200000166893005,0.03999999910593033,0.03999999910593033
108,0.5816718364078393,0.10000000149011612,0.10000000149011612,0.800000011920929
109,0.7676697772273086,0.5490196347236633,0.04901960864663124,0.4019607901573181
110,0.965633599136452,0.4444444477558136,0.2222222238779068,0.3333333432674408
111,0.8937073422697746,0.44247788190841675,0.12389380484819412,0.4336283206939697
112,0.8321809107612013,0.2738853394985199,0.12101911008358002,0.6050955653190613
113,0.7009397437346513,0.2199999988079071,0.07333333045244217,0.7066666483879089
114,0.83719836560463,0.09375,0.359375,0.546875
115,0.08383612698161111,1.0,0.009999999776482582,0.009999999776482582
116,0.9476787281267783,0.4615384638309479,0.3461538553237915,0.19230769574642181
117,0.21617798866990323,0.9523809552192688,0.0476190485060215,0.009999999776482582
118,0.6659664883940717,0.5614035129547119,0.4385964870452881,0.009999999776482582
119,0.9382171798454719,0.5102040767669678,0.26530611515045166,0.22448979318141937
120,0.39934578493037254,0.8666666746139526,0.13333334028720856,0.009999999776482582
121,0.7184691510669658,0.16417910158634186,0.11940298229455948,0.7164179086685181
122,0.9821007036375129,0.4228571355342865,0.2628571391105652,0.3142857253551483
123,0.7716275877092862,0.0882352963089943,0.2647058963775635,0.6470588445663452
124,0.9499101066172686,0.32407405972480774,0.20370370149612427,0.4722222089767456
125,0.9543764443943095,0.4556961953639984,0.20253165066242218,0.3417721390724182
126,0.9337698311384484,0.4303797483444214,0.40506330132484436,0.16455696523189545
127,0.9512873024838948,0.2539682686328888,0.2539682686328888,0.4920634925365448
128,0.9531732969180132,0.28977271914482117,0.22727273404598236,0.4829545319080353
129,0.6385633071976179,0.3636363744735718,0.6363636255264282,0.009999999776482582
130,0.8884594143708215,0.557692289352417,0.16025641560554504,0.28205129504203796
131,0.6037557450565606,0.692307710647583,0.009999999776482582,0.3076923191547394
132,0.8790860838833668,0.18978102505207062,0.22627736628055573,0.5839415788650513
133,0.6701408285287322,0.08620689809322357,0.17241379618644714,0.7413793206214905
134,0.8387364802760314,0.125,0.2750000059604645,0.6000000238418579
135,0.9808340784128731,0.3333333432674408,0.25,0.4166666567325592
136,0.9698900805625588,0.3949044644832611,0.2165605127811432,0.3885350227355957
137,0.2102280348524106,0.9545454382896423,0.04545454680919647,0.009999999776482582
138,0.5103755283753643,0.7894737124443054,0.009999999776482582,0.21052631735801697
139,0.5649547814908649,0.7543859481811523,0.017543859779834747,0.22807016968727112
140,0.8269335796615916,0.4117647111415863,0.0784313753247261,0.5098039507865906
141,0.8830374380815386,0.5333333611488342,0.3333333432674408,0.13333334028720856
142,0.8976082397961859,0.3636363744735718,0.13636364042758942,0.5
143,1.0000000180537645,0.3333333432674408,0.3333333432674408,0.3333333432674408
144,0.8758938584500011,0.5199999809265137,0.11999999731779099,0.36000001430511475
145,0.6751687544879134,0.7419354915618896,0.09677419066429138,0.16129031777381897
146,0.9039741356287861,0.4444444477558136,0.13333334028720856,0.42222222685813904
147,0.9557509275366475,0.4313725531101227,0.37254902720451355,0.19607843458652496
148,0.9485569997423214,0.4714285731315613,0.20000000298023224,0.3285714387893677
149,0.9466804455887259,0.4769230782985687,0.20000000298023224,0.32307693362236023
150,0.8282495222137907,0.095238097012043,0.3333333432674408,0.5714285969734192
151,0.0,0.0,0.0,0.0
152,0.6830105350967439,0.6865671873092651,0.04477611929178238,0.26865673065185547
153,0.9023653816169204,0.52173912525177,0.15217390656471252,0.32608696818351746
154,0.4624821640494984,0.009999999776482582,0.8260869383811951,0.17391304671764374
155,0.7297817538935589,0.4000000059604645,0.5666666626930237,0.03333333507180214
156,0.9267356285502106,0.22641509771347046,0.5283018946647644,0.24528302252292633
157,0.997489011943648,0.3333333432674408,0.3030303120613098,0.3636363744735718
158,0.9422262608164962,0.21621622145175934,0.28378379344940186,0.5
159,0.9241711275171312,0.5135135054588318,0.18378378450870514,0.3027026951313019
160,0.7449796832091491,0.6216216087341309,0.3243243098258972,0.054054055362939835
161,0.6424134767798403,0.6285714507102966,0.009999999776482582,0.37142857909202576
162,0.08383612698161111,1.0,0.009999999776482582,0.009999999776482582
163,0.4974039318830883,0.800000011920929,0.20000000298023224,0.009999999776482582
164,0.8912546054773683,0.5645161271095276,0.17741934955120087,0.25806450843811035
165,0.7755528997542912,0.6274510025978088,0.0784313753247261,0.29411765933036804
166,0.6577887640093921,0.6428571343421936,0.01785714365541935,0.3392857015132904
167,0.6677956241271097,0.44736841320991516,0.009999999776482582,0.5526315569877625
168,0.8892076922384747,0.4399999976158142,0.11999999731779099,0.4399999976158142
169,0.9643786928807372,0.3181818127632141,0.22727273404598236,0.4545454680919647
170,0.9846219095909529,0.4026845693588257,0.25503355264663696,0.34228187799453735
171,0.9926604712196485,0.3253968358039856,0.3888888955116272,0.2857142984867096
172,0.6567045966203757,0.75,0.0833333358168602,0.1666666716337204
173,0.6483908562398865,0.38461539149284363,0.009999999776482582,0.6153846383094788
174,0.08383612698161111,1.0,0.009999999776482582,0.009999999776482582
175,0.4734982661113927,0.8181818127632141,0.009999999776482582,0.1818181872367859
176,0.0,0.0,0.0,0.0
177,0.9077556732865173,0.20000000298023224,0.25,0.550000011920929
178,0.8052186557705493,0.1599999964237213,0.18666666746139526,0.653333306312561
179,0.9523628434096748,0.42957746982574463,0.3802816867828369,0.19014084339141846
180,0.8868595038401352,0.5,0.125,0.375
181,0.716389685136614,0.7200000286102295,0.14000000059604645,0.14000000059604645
182,0.652761977394412,0.39534884691238403,0.604651153087616,0.009999999776482582
183,0.08383612698161111,1.0,0.009999999776482582,0.009999999776482582
184,0.7609029949994003,0.6666666865348816,0.095238097012043,0.2380952388048172
185,0.729846696513018,0.20000000298023224,0.10000000149011612,0.699999988079071
186,0.654519714224185,0.009999999776482582,0.6000000238418579,0.4000000059604645
187,0.5537775978607381,0.75,0.009999999776482582,0.25
188,0.6095562006385313,0.75,0.03846153989434242,0.21153846383094788
189,0.8957541469996966,0.5625,0.1875,0.25
190,0.08383612698161111,1.0,0.009999999776482582,0.009999999776482582
191,0.9984506184493241,0.3095238208770752,0.3571428656578064,0.3333333432674408
192,0.9632153681969915,0.2897196114063263,0.2429906576871872,0.4672897160053253
193,0.8359890331169567,0.5,0.4166666567325592,0.0833333358168602
194,0.9265104724342912,0.5135135054588318,0.18918919563293457,0.29729729890823364
195,0.6723065590914483,0.517241358757019,0.009999999776482582,0.48275861144065857
196,0.7248341245733081,0.1428571492433548,0.1428571492433548,0.7142857313156128
197,0.9573913661681993,0.43529412150382996,0.20000000298023224,0.364705890417099
198,0.6790682413976948,0.699999988079071,0.05000000074505806,0.25
199,0.08383612698161111,1.0,0.009999999776482582,0.009999999776482582
200,0.08383612698161111,1.0,0.009999999776482582,0.009999999776482582
201,0.9223981994313444,0.5111111402511597,0.17777778208255768,0.31111112236976624
202,0.7485305850478988,0.695652186870575,0.1304347813129425,0.17391304671764374
203,0.8639480515200598,0.5106382966041565,0.10638298094272614,0.38297873735427856
204,0.08383612698161111,1.0,0.009999999776482582,0.009999999776482582
205,0.7248341245733081,0.7142857313156128,0.1428571492433548,0.1428571492433548
206,0.39988670215343686,0.875,0.02500000037252903,0.10000000149011612
207,0.9722247595939432,0.35483869910240173,0.4193548262119293,0.22580644488334656
208,0.6573087203193547,0.7241379022598267,0.22413793206214905,0.0517241396009922
209,0.8626350387100921,0.5853658318519592,0.26829269528388977,0.1463414579629898
210,0.933151764036628,0.5189873576164246,0.2278480976819992,0.2531645596027374
211,0.863178071858101,0.46666666865348816,0.4333333373069763,0.10000000149011612
212,0.08383612698161111,1.0,0.009999999776482582,0.009999999776482582
213,0.9936424774119719,0.32692307233810425,0.38461539149284363,0.2884615361690521
214,0.9605751279017859,0.31343284249305725,0.46268656849861145,0.2238806039094925
215,0.9431887353939445,0.4545454680919647,0.1818181872367859,0.3636363744735718
216,0.929252385635818,0.1818181872367859,0.5,0.3181818127632141
217,0.9320972738513243,0.35772356390953064,0.17073170840740204,0.47154471278190613
218,0.9588590585170794,0.23749999701976776,0.2874999940395355,0.4749999940395355
219,0.8307119705591486,0.5625,0.09375,0.34375
220,0.819448413787686,0.625,0.25,0.125
222,0.52407739024602,0.2222222238779068,0.7777777910232544,0.009999999776482582
223,0.8496302384725286,0.5535714030265808,0.3392857015132904,0.1071428582072258
224,0.7513671180725975,0.695652186870575,0.15217390656471252,0.15217390656471252
225,0.802353096595967,0.6551724076271057,0.18965516984462738,0.1551724076271057
226,0.8929353009373568,0.5555555820465088,0.2777777910232544,0.1666666716337204
227,0.3503850449788341,0.8936170339584351,0.10638298094272614,0.009999999776482582
228,0.7224869127557123,0.7083333134651184,0.1875,0.1041666641831398
229,0.9262620953984649,0.529411792755127,0.23529411852359772,0.23529411852359772
230,0.9734553598400358,0.3214285671710968,0.4375,0.2410714328289032
231,0.8472446687334979,0.5400000214576721,0.10000000149011612,0.36000001430511475
232,0.983486905748776,0.2586206793785095,0.32758620381355286,0.4137931168079376
233,0.9100211235940672,0.5283018946647644,0.30188679695129395,0.16981132328510284
234,0.8601949432128687,0.30630630254745483,0.12612612545490265,0.5675675868988037
235,0.8362683894641542,0.38596490025520325,0.08771929889917374,0.5263158082962036
236,0.7018046687466966,0.7291666865348816,0.125,0.1458333283662796
237,0.5858838834101056,0.7878788113594055,0.1515151560306549,0.06060606241226196
238,0.9107486762481586,0.44086021184921265,0.13978494703769684,0.4193548262119293
239,0.7426544987127734,0.6097561120986938,0.04878048598766327,0.3414634168148041
240,0.739858765061369,0.23188406229019165,0.08695652335882187,0.6811594367027283
241,0.9891159171557333,0.40740740299224854,0.29629629850387573,0.29629629850387573
242,0.08383612698161111,1.0,0.009999999776482582,0.009999999776482582
243,0.9988915989096117,0.31060606241226196,0.34090909361839294,0.3484848439693451
244,0.9829776731453976,0.27272728085517883,0.3030303120613098,0.42424243688583374
245,0.9379606646367811,0.37931033968925476,0.4482758641242981,0.17241379618644714
246,0.9810743172758348,0.26229506731033325,0.31147539615631104,0.4262295067310333
247,0.9197158576551862,0.2708333432674408,0.1979166716337204,0.53125
248,0.9064838396312442,0.16049382090568542,0.5246913433074951,0.31481480598449707
249,0.9737932567773723,0.22580644488334656,0.40645161271095276,0.3677419424057007
250,0.8549275922080123,0.4583333432674408,0.09375,0.4479166567325592
251,0.6012847787569379,0.10526315867900848,0.10526315867900848,0.7894737124443054
252,0.8216285760436153,0.5901639461517334,0.09836065769195557,0.31147539615631104
253,0.740582519901457,0.6851851940155029,0.2222222238779068,0.09259258955717087
254,0.6212982277199443,0.6666666865348816,0.009999999776482582,0.3333333432674408
255,0.24512176668048208,0.9387755393981934,0.040816325694322586,0.020408162847161293
256,0.6668413419770116,0.5573770403862,0.44262295961380005,0.009999999776482582
257,0.6704326634076553,0.7471264600753784,0.14942528307437897,0.1034482792019844
258,0.8559631475777845,0.4285714328289032,0.095238097012043,0.4761904776096344
259,0.9539031282605068,0.47311827540397644,0.2150537669658661,0.31182795763015747
260,0.7601080582739903,0.6461538672447205,0.07692307978868484,0.2769230902194977
261,0.7686849329104336,0.29629629850387573,0.6296296119689941,0.07407407462596893
262,0.6355229400699048,0.6578947305679321,0.32894736528396606,0.01315789483487606
263,0.7906973341469185,0.5142857432365417,0.05714285746216774,0.4285714328289032
264,0.9477698756628614,0.18571428954601288,0.44285714626312256,0.37142857909202576
265,0.8073671334067926,0.6388888955116272,0.125,0.2361111044883728
266,0.9533293328190697,0.375,0.19230769574642181,0.4326923191547394
267,0.905618480583313,0.27272728085517883,0.5454545617103577,0.1818181872367859
268,0.5864864879834831,0.7142857313156128,0.2857142984867096,0.009999999776482582
269,0.3848690604940394,0.875,0.009999999776482582,0.125
270,0.36017160475710813,0.8947368264198303,0.07894736528396606,0.02631578966975212
271,0.965633599136452,0.3333333432674408,0.2222222238779068,0.4444444477558136
272,0.9100321915091629,0.17256636917591095,0.29646018147468567,0.5309734344482422
273,0.9561595723234199,0.4833333194255829,0.2666666805744171,0.25
274,0.7661350263340245,0.260869562625885,0.08695652335882187,0.6521739363670349
275,0.5979507320977858,0.699999988079071,0.009999999776482582,0.30000001192092896
276,0.9736642396102261,0.32608696818351746,0.239130437374115,0.43478259444236755
277,0.6121373577987403,0.3194444477558136,0.6805555820465088,0.009999999776482582
278,0.783781786119046,0.1808510571718216,0.1489361673593521,0.6702127456665039
279,0.9075691463644616,0.13725490868091583,0.4117647111415863,0.45098039507865906
280,0.9186878436589352,0.27941176295280457,0.19117647409439087,0.529411792755127
281,0.4891435779165905,0.19354838132858276,0.009999999776482582,0.8064516186714172
282,0.670823512723097,0.46666666865348816,0.009999999776482582,0.5333333611488342
283,0.7214413203060739,0.32608696818351746,0.043478261679410934,0.6304348111152649
284,0.9359439168919721,0.1860465109348297,0.3255814015865326,0.4883720874786377
285,0.9643786928807372,0.22727273404598236,0.3181818127632141,0.4545454680919647
286,0.8402050406966838,0.12403100728988647,0.27906978130340576,0.5968992114067078
287,0.7589096851924413,0.1734693944454193,0.13775509595870972,0.6887755393981934
288,0.872009454287262,0.1111111119389534,0.5,0.3888888955116272
289,0.9879110335358926,0.27358490228652954,0.3207547068595886,0.40566039085388184
290,0.99396344694975,0.35087719559669495,0.3684210479259491,0.28070175647735596
291,0.9291940078091363,0.18840579688549042,0.5072463750839233,0.30434781312942505
292,0.9580964574651846,0.4615384638309479,0.2153846174478531,0.32307693362236023
293,0.7703953598286205,0.5882353186607361,0.3529411852359772,0.05882352963089943
294,0.43270469804705275,0.8461538553237915,0.009999999776482582,0.1538461595773697
295,0.5582730702966341,0.7454545497894287,0.009999999776482582,0.2545454502105713
296,0.9934426038864184,0.3720930218696594,0.3488371968269348,0.27906978130340576
297,0.9661439168295455,0.23870967328548431,0.3032258152961731,0.4580645263195038
298,0.8990681737536018,0.1315789520740509,0.3947368562221527,0.4736842215061188
299,0.9950955210496958,0.3263157904148102,0.2947368323802948,0.378947377204895
300,0.35349689239154086,0.8974359035491943,0.025641025975346565,0.07692307978868484
302,0.9755308109384411,0.3125,0.4375,0.25
303,0.9151643403354962,0.27586206793785095,0.18965516984462738,0.5344827771186829
304,0.35943870803616895,0.8888888955116272,0.009999999776482582,0.1111111119389534
305,0.8846148330006328,0.47058823704719543,0.4117647111415863,0.11764705926179886
306,0.6889947506219964,0.699999988079071,0.24285714328289032,0.05714285746216774
307,0.7907827849619963,0.6511628031730652,0.23255814611911774,0.11627907305955887
308,0.2822686194842136,0.9259259104728699,0.009999999776482582,0.07407407462596893
309,0.8513643203465086,0.3541666567325592,0.5416666865348816,0.1041666641831398
310,0.9922150418915284,0.3636363744735718,0.3636363744735718,0.27272728085517883
311,0.7355278464807944,0.3333333432674408,0.0476190485060215,0.6190476417541504
312,0.8583344483870593,0.19672131538391113,0.19672131538391113,0.6065573692321777
313,0.8031140157588031,0.5333333611488342,0.06666667014360428,0.4000000059604645
314,0.9378742914954452,0.25609755516052246,0.23170731961727142,0.5121951103210449
315,0.6483908562398865,0.6153846383094788,0.38461539149284363,0.009999999776482582
316,0.7626868824913113,0.43478259444236755,0.043478261679410934,0.52173912525177
317,0.756775205213525,0.1875,0.125,0.6875
318,0.08383612698161111,1.0,0.009999999776482582,0.009999999776482582
319,0.9826301189095953,0.31578946113586426,0.2631579041481018,0.42105263471603394
320,0.9347969770629271,0.5135135054588318,0.2702702581882477,0.21621622145175934
321,0.8689830305623901,0.20202019810676575,0.20202019810676575,0.5959596037864685
322,0.9510120152231297,0.2183908075094223,0.29885056614875793,0.48275861144065857
323,0.9463473230461367,0.39047619700431824,0.4285714328289032,0.18095238506793976
324,0.9965387988799822,0.3661971688270569,0.3380281627178192,0.2957746386528015
325,0.9927902479495954,0.3700787425041199,0.27559053897857666,0.35433071851730347
326,0.6657178943403023,0.4375,0.5625,0.009999999776482582
327,0.49118045407561783,0.8048780560493469,0.19512194395065308,0.009999999776482582
328,0.45203657503265243,0.1666666716337204,0.8333333134651184,0.009999999776482582
329,0.4734982661113927,0.8181818127632141,0.1818181872367859,0.009999999776482582
330,0.16001313464433656,0.9714285731315613,0.009999999776482582,0.02857142873108387
331,0.5688884487266775,0.8028169274330139,0.1267605572938919,0.07042253762483597
332,0.5537775436062523,0.75,0.25,0.009999999776482582
333,0.688125268233147,0.6818181872367859,0.04545454680919647,0.27272728085517883
334,0.45607253910137263,0.8571428656578064,0.095238097012043,0.0476190485060215
335,0.8758938584500011,0.5199999809265137,0.36000001430511475,0.11999999731779099
336,0.8953950908129122,0.529411792755127,0.3235294222831726,0.14705882966518402
337,0.8898967784621598,0.5227272510528564,0.34090909361839294,0.13636364042758942
338,0.6679685874277245,0.4482758641242981,0.5517241358757019,0.009999999776482582
339,0.7017282784307413,0.5652173757553101,0.41304346919059753,0.021739130839705467
340,0.7976051237833266,0.6551724076271057,0.2068965584039688,0.13793103396892548
341,0.7952086488926574,0.6610169410705566,0.1525423675775528,0.18644067645072937
342,0.7333033040555104,0.695652186870575,0.09782608598470688,0.20652173459529877
343,0.8067892688789232,0.25170066952705383,0.11564625799655914,0.6326530575752258
344,0.9472845150332192,0.39393940567970276,0.1818181872367859,0.42424243688583374
345,0.7998738836145081,0.095238097012043,0.2857142984867096,0.6190476417541504
346,0.9118486316925323,0.5,0.1538461595773697,0.3461538553237915
347,0.7979487174416683,0.26966291666030884,0.10112359374761581,0.6292135119438171
348,0.08383612698161111,1.0,0.009999999776482582,0.009999999776482582
349,0.08383612698161111,1.0,0.009999999776482582,0.009999999776482582
350,0.9122634614906817,0.4727272689342499,0.145454540848732,0.38181817531585693
351,0.2761396258637007,0.9285714030265808,0.0714285746216774,0.009999999776482582
352,0.19478742522199924,0.9599999785423279,0.03999999910593033,0.009999999776482582
353,0.7443231496769224,0.052173912525177,0.33043476939201355,0.6173912882804871
354,0.9836953514830801,0.25641027092933655,0.3333333432674408,0.41025641560554504
355,0.6247931389293857,0.3030303120613098,0.01515151560306549,0.6818181872367859
356,0.9952467825560051,0.375,0.3333333432674408,0.2916666567325592
357,0.9718878392373504,0.4300000071525574,0.23000000417232513,0.3400000035762787
358,0.9805093110610915,0.4318181872367859,0.2954545319080353,0.27272728085517883
359,0.9767463284374914,0.4363636374473572,0.30909091234207153,0.2545454502105713
360,0.9997567409396,0.32786884903907776,0.32786884903907776,0.3442623019218445
361,0.9319832309222491,0.16483516991138458,0.38461539149284363,0.450549453496933
362,0.9067743181480232,0.21621622145175934,0.22972972691059113,0.5540540814399719
363,0.9046146640877126,0.5151515007019043,0.3333333432674408,0.1515151560306549
364,0.27224225487886394,0.930232584476471,0.06976744532585144,0.009999999776482582
365,0.9903609490950391,0.4029850661754608,0.2985074520111084,0.2985074520111084
366,0.6696835717227155,0.5416666865348816,0.4583333432674408,0.009999999776482582
367,0.8443536642050923,0.6000000238418579,0.2666666805744171,0.13333334028720856
368,0.6460670823601407,0.37931033968925476,0.009999999776482582,0.6206896305084229
369,0.6603063891667716,0.701298713684082,0.03896103799343109,0.25974026322364807
370,0.7400998719961029,0.6666666865348816,0.25925925374031067,0.07407407462596893
371,0.6444666292845966,0.7368420958518982,0.21052631735801697,0.05263157933950424
372,0.7984424332621181,0.6590909361839294,0.15909090638160706,0.1818181872367859
373,0.8045141612729074,0.5978260636329651,0.31521740555763245,0.08695652335882187
374,0.8023931364064606,0.5423728823661804,0.06779661029577255,0.38983049988746643
375,0.3848690604940394,0.875,0.125,0.009999999776482582
376,0.9031516376246082,0.5135135054588318,0.3378378450870514,0.14864864945411682
377,0.963713749903217,0.46666666865348816,0.2888889014720917,0.24444444477558136
378,0.43270472517429565,0.1538461595773697,0.8461538553237915,0.009999999776482582
379,0.9034203600925959,0.37931033968925476,0.48275861144065857,0.13793103396892548
380,0.6320071951379301,0.6486486196517944,0.3513513505458832,0.009999999776482582
381,0.08383612698161111,1.0,0.009999999776482582,0.009999999776482582
383,0.6967406635544825,0.5952380895614624,0.02380952425301075,0.380952388048172
384,0.8733903394589201,0.16923077404499054,0.5846154093742371,0.2461538463830948
385,0.8424376127858608,0.25531914830207825,0.13829787075519562,0.6063829660415649
386,0.6508676820239717,0.07500000298023224,0.17499999701976776,0.75
387,0.7370274947217893,0.261904776096344,0.0714285746216774,0.6666666865348816
388,0.33131660064886015,0.009999999776482582,0.09677419066429138,0.9032257795333862
389,0.8805289276777672,0.2278480976819992,0.18987341225147247,0.5822784900665283
390,0.7833613681088629,0.16417910158634186,0.6716417670249939,0.16417910158634186
391,0.9135702350347866,0.26923078298568726,0.19230769574642181,0.5384615659713745
392,0.9678633499923693,0.2637362778186798,0.4615384638309479,0.2747252881526947
393,0.8814781641606892,0.25531914830207825,0.1702127605676651,0.5744680762290955
394,0.9768726328803494,0.23076923191547394,0.39316239953041077,0.3760683834552765
395,0.8941112126617996,0.4166666567325592,0.125,0.4583333432674408
396,0.9610774159309864,0.25757575035095215,0.26767677068710327,0.4747474789619446
397,0.9543462789002248,0.3731343150138855,0.19402985274791718,0.43283581733703613
398,0.8604108218117226,0.10077519714832306,0.4961240291595459,0.40310078859329224
399,0.8699155024092112,0.5714285969734192,0.2857142984867096,0.1428571492433548
400,0.7507843706410094,0.6193181872367859,0.3238636255264282,0.05681818351149559
401,0.6319328664924339,0.6666666865348816,0.3194444477558136,0.013888888992369175
402,0.5304098653153897,0.7721518874168396,0.2278480976819992,0.009999999776482582
403,0.7200745413007144,0.561904788017273,0.4095238149166107,0.02857142873108387
404,0.6000430020867779,0.7599999904632568,0.20000000298023224,0.03999999910593033
405,0.8276420889911801,0.6078431606292725,0.11764705926179886,0.27450981736183167
406,0.6702511821527756,0.6326530575752258,0.3469387888908386,0.020408162847161293
407,0.6735876702637871,0.739130437374115,0.17391304671764374,0.08695652335882187
408,0.7415060940126128,0.7027027010917664,0.14864864945411682,0.14864864945411682
409,0.2722422277516211,0.930232584476471,0.009999999776482582,0.06976744532585144
410,0.996960898779224,0.3333333432674408,0.36666667461395264,0.30000001192092896
411,0.9871374730778735,0.4000000059604645,0.33636364340782166,0.26363635063171387
412,0.9793622627230749,0.2368421107530594,0.3684210479259491,0.3947368562221527
413,0.9321985127217595,0.22807016968727112,0.2514619827270508,0.5204678177833557
414,0.4974039318830883,0.800000011920929,0.20000000298023224,0.009999999776482582
415,0.6380343259614216,0.1818181872367859,0.06493506580591202,0.7532467246055603
416,0.5979507320977858,0.009999999776482582,0.30000001192092896,0.699999988079071
417,0.824996206229455,0.2151898741722107,0.15189872682094574,0.6329113841056824
418,0.9922658240902033,0.3448275923728943,0.37931033968925476,0.27586206793785095
419,0.9570677924151045,0.4754098355770111,0.2950819730758667,0.2295081913471222
420,0.9750544565534357,0.421875,0.234375,0.34375
421,0.9063382748459402,0.2680412232875824,0.1855670064687729,0.5463917255401611
422,0.9101036989213995,0.45614033937454224,0.14035087823867798,0.4035087823867798
423,0.8493685148332044,0.09433962404727936,0.3962264060974121,0.5094339847564697
424,0.9858567416869352,0.38805970549583435,0.2537313401699066,0.35820895433425903
425,0.9873605675233339,0.25882354378700256,0.3529411852359772,0.38823530077934265
426,0.7956333530072158,0.6603773832321167,0.18867924809455872,0.15094339847564697
427,0.827058202215391,0.5199999809265137,0.4000000059604645,0.07999999821186066
428,0.6678245960225075,0.654321014881134,0.32098764181137085,0.02469135820865631
429,0.8746962449312529,0.5724637508392334,0.2753623127937317,0.15217390656471252
430,0.9183203237723717,0.4579439163208008,0.3925233781337738,0.14953270554542542
431,0.22261444246123915,0.949999988079071,0.05000000074505806,0.009999999776482582
432,0.3876239405176638,0.8888888955116272,0.0555555559694767,0.0555555559694767
433,0.9659535920934864,0.3478260934352875,0.21739129722118378,0.43478259444236755
434,0.8456008663238287,0.5827814340591431,0.29801324009895325,0.1192052960395813
435,0.7035807435926577,0.7099999785423279,0.20999999344348907,0.07999999821186066
